"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KLF13",-1.39848438291315,5.01645264763613,-13.2032734514137,6.31076183986792e-35,1.35998660953529e-33,68.3201618763921
"LPL",-2.99779038286618,4.60495792236536,-13.2028894049572,6.33546525044039e-35,1.3638032977852e-33,68.3162801847531
"ALOX5",-1.99902144067545,5.29933462966717,-13.1692440983715,8.91915963883368e-35,1.91575297837195e-33,67.9764484412318
"LMOD1",-1.88724139733692,3.7230366629091,-13.1688619931195,8.95384991362075e-35,1.92108839235804e-33,67.9725916690552
"NEGR1",-1.2334037235096,1.09174078651083,-13.163446217384,9.46023256689893e-35,2.02750456870582e-33,67.91793405357
"IHH",-2.11726440003855,1.08788693769,-13.158784770547,9.91886392994924e-35,2.12346436032711e-33,67.8708989506752
"TRAIP",1.21864775603159,2.34746333668903,13.1464506021269,1.12420502780307e-34,2.40409765978544e-33,67.7464871609606
"SLC39A11",1.19445795853196,5.11474444593874,13.140047459649,1.1996860299218e-34,2.56270280849561e-33,67.681924778047
"ZEB2",-1.44503312352032,2.8642510354655,-13.1332332039347,1.28556415324909e-34,2.74014838041716e-33,67.6132356425114
"ERCC6L",1.49277011884,1.76441447183889,13.1314323185288,1.30926561206705e-34,2.78458094134609e-33,67.595085521402
"P4HB",1.06612471077522,9.41630877217935,13.123031955533,1.42570271114503e-34,3.02891938730518e-33,67.5104405398123
"DUOXA1",-2.49873194643022,3.28472750945764,-13.1173216246044,1.51068619030949e-34,3.20597527416822e-33,67.45291781772
"PBK",2.26078911450344,3.14224410161208,13.1160221020292,1.53072038980647e-34,3.24449451671838e-33,67.4398290180213
"ALOX5AP",-2.19695637406193,6.00849594037016,-13.1159291173001,1.5321640003577e-34,3.24449451671838e-33,67.4388925018734
"ARHGEF6",-1.51902645321728,3.68502001404643,-13.1038454450181,1.73178279634219e-34,3.6632277523928e-33,67.3172194285173
"CACNA2D2",-3.44664421716254,4.12438536420057,-13.0985206737422,1.82777629567285e-34,3.86209329301273e-33,67.2636222682361
"NRN1",-1.99543752458035,3.23099721045962,-13.0890438849883,2.0119149383048e-34,4.24657760192191e-33,67.1682613839949
"C1QTNF6",1.7315309372489,3.44023517091404,13.0838364166975,2.12084777142194e-34,4.4668352144754e-33,67.1158766387975
"CDKN3",2.10871934462804,3.3962628328272,13.0767857345708,2.27775634521965e-34,4.78697004319168e-33,67.0449678687209
"MVB12B",-1.48622085397267,3.41513047643587,-13.0675051509976,2.50204531628458e-34,5.24703116166647e-33,66.9516643146978
"GNG11",-1.98640432005316,4.96161768408127,-13.0586576366386,2.73631129587475e-34,5.73214599392538e-33,66.8627478958188
"KNTC1",1.48948010090737,2.86395149568668,13.0572836533404,2.7746017794766e-34,5.80612215720302e-33,66.8489424457759
"KHDC4",1.33321590054051,4.74286554199861,13.0550347526689,2.83842959538983e-34,5.93332180052389e-33,66.8263477285896
"CCDC167",1.32440953469337,6.10254505287142,13.0509156722891,2.95915239811024e-34,6.17905237905182e-33,66.7849687480303
"RTN1",-1.55365224926873,2.0843664443452,-13.0358654248646,3.44536915531615e-34,7.18663472044181e-33,66.6338386326534
"KCNJ5",-1.87139275760069,2.11989608513364,-13.0303447004963,3.64301385659293e-34,7.59077983388161e-33,66.5784247701381
"DKC1",1.05494448026391,5.68179677430105,13.027047863957,3.76638594420985e-34,7.83946905762269e-33,66.5453390678541
"PRKCQ",-1.59056132410479,2.4062109418677,-13.0258764801222,3.81121535351772e-34,7.92432121957954e-33,66.5335846289709
"CSTF2",1.00723595262974,4.87989391848689,13.0230566395102,3.92132341480334e-34,8.14457620435671e-33,66.5052908306497
"REEP1",-1.63078755527187,1.40417952063469,-13.0199796444464,4.04509026414395e-34,8.39270164059569e-33,66.4744205693137
"RCCD1",1.04889269816187,3.02675377308456,13.0075363551708,4.58655516246449e-34,9.49592200993046e-33,66.3496222970785
"TLR4",-1.74555055795949,3.50760685873322,-13.0058161013322,4.66688397745784e-34,9.65198708508593e-33,66.332374330964
"PTGER4",-1.72463591249233,3.51498415741379,-12.9984262070487,5.02820611014912e-34,1.038825251761e-32,66.2582943033178
"POLE2",1.51797745852819,2.56726184029135,12.9887051274353,5.54626475664259e-34,1.14464340263281e-32,66.1608800769476
"BMX",-1.50653295381221,1.12921156217405,-12.9845120543398,5.78582092350353e-34,1.19282098806648e-32,66.1188738092415
"MS4A2",-1.83326628085776,1.8972021828218,-12.9677659878223,6.84977287893737e-34,1.40770411441428e-32,65.9511849574569
"CCNE1",2.03542395835614,2.88984980713744,12.9620257756872,7.25761864057343e-34,1.48838418871823e-32,65.8937317023337
"FAM111B",1.87526426318936,2.91430172864503,12.9540873866341,7.86178378636481e-34,1.61059211329278e-32,65.8142999125044
"TLCD1",1.53926422461263,5.35437267500808,12.948096220685,8.35068839317084e-34,1.70895567399802e-32,65.7543696537539
"IL7R",-2.20421400253304,4.66902308250152,-12.9403945402797,9.02390548230855e-34,1.84479275284553e-32,65.6773511399992
"VAMP2",-1.1833314844341,5.83190059217396,-12.9377308645953,9.26910519238769e-34,1.89095563354746e-32,65.6507196082407
"HMGA1",1.96040483624471,7.90307724732257,12.935243828516,9.50403027909548e-34,1.93685582584325e-32,65.625856826189
"RPP40",1.24488210259742,3.19286718399621,12.9218267464747,1.08775245143228e-33,2.21445052821333e-32,65.49177190786
"TLR8",-1.83482348591812,2.51297039589489,-12.9145627712608,1.170184692361e-33,2.37978227894856e-32,65.4192103877925
"UBASH3B",-1.55298236877266,2.46368279003212,-12.9109457232225,1.21352232114894e-33,2.46278104363868e-32,65.3830871830661
"CYP4B1",-4.07190036366143,5.26065482737796,-12.9077123277574,1.25361433122412e-33,2.53886192127353e-32,65.3508001753902
"AGMAT",1.47499874295473,2.06423851664536,12.9053319929995,1.2839693880377e-33,2.5949487020621e-32,65.3270342167944
"MRM1",1.12411248083537,3.81616020343176,12.9027012598404,1.31836978730501e-33,2.66171490287884e-32,65.3007709982334
"ID4",-2.26924857184213,4.27166612353458,-12.8991311398779,1.36652638201741e-33,2.75608728319395e-32,65.2651343521871
"ARHGAP44",-1.7538541002849,3.03186838770373,-12.8881696592825,1.5256040171271e-33,3.0737453663254e-32,65.1557515093641
"GPRIN1",1.76534282727816,2.68991927253396,12.8872453270549,1.53983288386392e-33,3.09921163405552e-32,65.1465300777255
"FANCI",1.51610509598968,3.38704422230505,12.868591583782,1.85696837715415e-33,3.72980991345391e-32,64.9605119810941
"LIMCH1",-1.80853835908428,5.34759007223535,-12.8666835334454,1.89286696534155e-33,3.79409911871082e-32,64.9414929401885
"NCF2",-1.82002732736049,5.42494522499911,-12.8662724289375,1.90069163374935e-33,3.8058715536975e-32,64.9373953405634
"JPT2",1.0740244381139,6.61111853130863,12.8652507670714,1.92027698395224e-33,3.84114482236108e-32,64.9272124475849
"CKAP2L",1.82290698749207,2.39198168281256,12.8620155074248,1.98363280823302e-33,3.96381051833694e-32,64.8949695807147
"LATS2",-1.15195621451075,4.04841261326278,-12.8599634230271,2.02489309251558e-33,4.04211770556103e-32,64.8745206471432
"PHOSPHO1",-1.02679206320554,1.01772689561166,-12.8386867854498,2.50644301642042e-33,4.99317243608247e-32,64.6626056749236
"CTIF",-1.14206060625512,3.5979053809547,-12.8365762273649,2.56002613902494e-33,5.09471324381667e-32,64.64159508456
"PHLDA2",2.23592966571503,5.96882792914037,12.8357330864736,2.58174940809322e-33,5.13270730948441e-32,64.6332021552088
"MYOCD",-1.0852258610894,0.753289429968044,-12.8344076101873,2.6162715930772e-33,5.19604326678052e-32,64.6200084991594
"PERM1",1.36491863910812,1.65727256939819,12.8319584030967,2.68127538186857e-33,5.31972673169712e-32,64.5956313170705
"UBL3",-1.18322288643289,5.70851397385066,-12.8286482764391,2.77169134225912e-33,5.49352604147151e-32,64.5626893998597
"EPHA10",1.79233466254487,2.04402462773433,12.825718120721,2.85425818270035e-33,5.65143120174669e-32,64.5335328112263
"KIF14",1.72728731809369,1.94348354264919,12.8206895222632,3.00170343308843e-33,5.93132948890816e-32,64.4835041794392
"SHMT2",1.31573230441141,5.88375532652503,12.8203591402137,3.01165201578804e-33,5.94496450039618e-32,64.4802176462062
"SHROOM4",-1.76104075690446,2.96929587920961,-12.8146254709981,3.18963051704215e-33,6.2899255787536e-32,64.423188415575
"SIX4",1.59006581224037,2.90023597026129,12.8044977735488,3.52996764132589e-33,6.94701906243984e-32,64.3224889580302
"ZEB1",-1.36233922304408,3.17928595419816,-12.8030371125108,3.58194916031726e-33,7.04221315258745e-32,64.3079692704555
"NTN4",-1.88424842964476,5.19624996438915,-12.7993195869979,3.71771156254446e-33,7.30176521694911e-32,64.2710193743325
"KPNA2",1.74890848720773,6.30822716868279,12.7979735887913,3.76812012931121e-33,7.39332463601173e-32,64.2576424509645
"NEBL",-1.80657195029105,3.80487672844017,-12.7922230220924,3.99126093848122e-33,7.81541787983927e-32,64.2005004055534
"PRKCH",-1.04092772213193,3.76082536504436,-12.7918370546127,4.0067004656961e-33,7.83778126203321e-32,64.1966656453194
"IL5RA",-1.37042323194701,0.887354314593541,-12.7903847036043,4.06533243148751e-33,7.94450685483977e-32,64.1822364597589
"RRAS",-1.43621435703569,6.97314228192076,-12.7880665429438,4.16069258228445e-33,8.12272146469405e-32,64.1592072878232
"SPATS2",1.03207577781354,3.87896795845922,12.77911427045,4.55033072041413e-33,8.87451000402368e-32,64.0702949393831
"FAM49A",-1.48071262902685,3.41133316094194,-12.7736410022589,4.80623077100048e-33,9.3642276450372e-32,64.0159524283885
"ECT2",1.74522122968148,4.48422871469094,12.7727964535885,4.84697357434026e-33,9.43418419364852e-32,64.0075682961468
"JUND",-1.39267482828174,7.76421529196895,-12.7726711051417,4.85304988574542e-33,9.43659341193349e-32,64.0063239441443
"LRRC18",-1.53429763614504,0.902913946593011,-12.7696980309799,4.99941527358937e-33,9.71151355386589e-32,63.9768117960259
"ORC1",1.73952845451951,2.57042478200726,12.7625692025036,5.36852307150966e-33,1.04077838433055e-31,63.906063181757
"FGFR2",-2.08576091639928,3.27554032852205,-12.7618888202843,5.40513887412556e-33,1.04683637996098e-31,63.8993120124092
"SOCS2",-1.94575635052828,3.24646039397106,-12.760131641251,5.50085863539156e-33,1.06431791632978e-31,63.8818771295372
"DNA2",1.42084901328095,2.41341788234244,12.757376704225,5.65433837679454e-33,1.09292925037288e-31,63.8545450885534
"PRDX4",1.30251340334365,7.36391336907768,12.7570331235497,5.6737761611676e-33,1.0956005591213e-31,63.8511366157716
"KHDRBS2",-2.01239389144037,1.63134593733176,-12.7542169858621,5.83562497189262e-33,1.12573881134344e-31,63.8232012017921
"C1orf198",-1.24191972445369,6.13068425296506,-12.7537018358623,5.8657251703456e-33,1.13042725293725e-31,63.8180914073787
"CA3",-1.97426772263646,2.03222972311647,-12.7436839392013,6.4827922388381e-33,1.24811349490681e-31,63.7187462764897
"DEPDC1",1.91473250320429,2.19223777335688,12.7426175154677,6.55217243181113e-33,1.26022701121906e-31,63.7081733585693
"RADX",-1.29796535491525,1.31373336090561,-12.7361127979917,6.99166049760187e-33,1.3434320658594e-31,63.6436938497915
"SGO1",1.55190133367262,1.8582788234578,12.7292297020399,7.48870786200719e-33,1.43610884397961e-31,63.5754835316981
"PLSCR4",-1.50065183293729,4.13610081569428,-12.7187517447284,8.31369659078776e-33,1.59118768017796e-31,63.4716881773755
"METTL1",1.20097961124557,4.65537534658494,12.7085159183865,9.20688853862673e-33,1.75524875042852e-31,63.3703374052318
"CYP27A1",-1.93480315813815,5.94695226196171,-12.7010090693229,9.92209456803264e-33,1.88790839375942e-31,63.2960367414815
"TNFSF12",-1.24704782233299,5.44946209270466,-12.6758309856329,1.27497034672904e-32,2.42120220761992e-31,63.0470103752819
"TMEM139",-2.39971731801852,2.60385989912422,-12.6650116997305,1.4198998697221e-32,2.69380419836479e-31,62.9400860961739
"TIMP3",-1.95694815697115,2.93740372131194,-12.6586740263902,1.51229672391232e-32,2.86352650548175e-31,62.8774762286306
"PROS1",-1.74997716050153,4.90270466947416,-12.6540144321067,1.58402507466226e-32,2.99248687748384e-31,62.8314553113307
"SOBP",-1.2893503102696,1.51318049217232,-12.6539521196373,1.58500689352449e-32,2.99248687748384e-31,62.830839940812
"TM6SF1",-1.38289852261282,2.43215368372646,-12.6501253315567,1.64647889566851e-32,3.10553944895774e-31,62.7930515245718
"DUS1L",1.10678903085084,5.65415502513437,12.6463172458346,1.71000621915423e-32,3.22224650165845e-31,62.7554541561755
"TXNDC17",1.4284389579206,5.63256387735725,12.6407074588955,1.80806127833498e-32,3.40372771345243e-31,62.7000801037656
"FAM241A",-1.02648923882326,2.48009830208455,-12.6359356466391,1.89586192625153e-32,3.56557330257316e-31,62.6529885388776
"P3H2",-2.61303009749239,3.66729311342329,-12.6345902394568,1.9213755597954e-32,3.61007587116471e-31,62.6397129298614
"GPR4",-1.3522036268285,2.94315699274516,-12.6339373345824,1.93387983366323e-32,3.63007299287142e-31,62.6332707726183
"SLC7A7",-1.55818703753177,4.44521401263238,-12.6242108418435,2.13004546713028e-32,3.99444968706172e-31,62.5373224562417
"SCIMP",-1.58552934920862,2.72312719891,-12.6178294530036,2.26938428164261e-32,4.24758173175392e-31,62.4743949596585
"SLC27A3",-1.36656986227723,4.31011215253115,-12.6064611798081,2.54046767169824e-32,4.74585641773282e-31,62.3623357004178
"P2RY14",-1.35378503958394,2.29221034421251,-12.6041232660171,2.60009237810082e-32,4.85259345933975e-31,62.3392974891164
"NEXN",-1.52972643627854,3.16107354050303,-12.6006577502428,2.69104722873053e-32,5.01754245716362e-31,62.3051521222298
"BUB1",1.88855748426035,3.22527997654984,12.5855021567767,3.12750842223965e-32,5.81466127349284e-31,62.1558878752856
"MAPK4",-1.88051575135365,1.00786272154524,-12.5835351018039,3.18909656120393e-32,5.92351906982478e-31,62.1365222001834
"MYOZ1",-1.85845748986154,2.06399468043659,-12.5790777870903,3.33315864248478e-32,6.18521341621129e-31,62.092646221026
"TTK",1.89089504674302,2.46685796765457,12.5768074757369,3.40900792816619e-32,6.31995072462217e-31,62.0703015826082
"PPBP",-2.58145941059205,1.83353410695881,-12.5693634736536,3.66996674281825e-32,6.79728028349329e-31,61.9970529401767
"DCSTAMP",-1.60189088233182,1.49923294434871,-12.5679604046159,3.72133564457855e-32,6.88588321406218e-31,61.9832495512915
"HOXA5",-1.55085386226231,3.31171194306654,-12.567286271532,3.74627084218708e-32,6.92545215499286e-31,61.976617742068
"F10",-1.56998323514939,2.25361922564788,-12.5642714172914,3.85983689466033e-32,7.12863626482579e-31,61.9469614641765
"LMNB1",1.64598819549742,4.94651892118368,12.5599947703024,4.02683610817463e-32,7.43002692693754e-31,61.904900190852
"ATP1B2",-1.29604679776188,1.58944442573736,-12.5577490351076,4.11739061013022e-32,7.58993091392909e-31,61.8828163945038
"ZFYVE9",-1.28310693922641,3.53257855268835,-12.5574088554288,4.1312833153667e-32,7.60834924453227e-31,61.8794713781868
"HOXA4",-1.38759718618937,1.39860695503839,-12.5473664109363,4.56311708230147e-32,8.39570494869109e-31,61.7807462732585
"FAM167B",-1.31492820224016,3.89024350149098,-12.5437906573628,4.72749008876482e-32,8.68993771924414e-31,61.7456046173134
"HSPD1",1.18096219923942,7.71013793050717,12.5408872955717,4.86527990735378e-32,8.93479793155562e-31,61.7170752452931
"COL1A1",2.76049214475515,8.94177166205307,12.5372101957128,5.04554253212871e-32,9.2484225567769e-31,61.6809482484919
"SLC25A25",-1.34437470383194,3.99596437228282,-12.5310275308477,5.36374600187771e-32,9.82245429808647e-31,61.620217973137
"ARAP3",-1.23672961569553,3.45384484929427,-12.5242391418145,5.73617366615165e-32,1.04946149166e-30,61.5535574564437
"TOX2",-1.58638352285267,2.86573519219208,-12.5132534644788,6.39416485218295e-32,1.16723887821686e-30,61.4457239539453
"NRG1",-1.1803932107476,0.949836350187297,-12.5131947032519,6.3978790996966e-32,1.16723887821686e-30,61.445147308565
"SMTNL2",-1.36886757001921,1.27874351863543,-12.511015989569,6.5371204465953e-32,1.19152766420512e-30,61.4237678824728
"TIMELESS",1.43892921735098,4.3856806961058,12.5069426062164,6.80559227153968e-32,1.23930407163248e-30,61.3838019963994
"PTPRM",-1.54259353501922,4.06838111097532,-12.504159392327,6.99531457160829e-32,1.27266436651191e-30,61.356498829695
"FRMD5",1.61270569046993,1.81437771110181,12.5013306446257,7.19353588142976e-32,1.30750727209249e-30,61.3287525225135
"SMAD9",-1.63744712039665,2.31604276332792,-12.4954747785164,7.62182327416874e-32,1.38406349456343e-30,61.2713255092115
"FANCA",1.25211753930368,2.35560508692198,12.4772242758734,9.12630836810644e-32,1.65264988025237e-30,61.0924457669089
"SLC52A2",1.3099988598516,6.21572737883677,12.4739055331165,9.43007307100766e-32,1.70607342396904e-30,61.0599335993404
"TNS2",-1.4861548329661,4.90555457455447,-12.4696941307468,9.83007285079273e-32,1.7767925005469e-30,61.0186835707473
"ARL13B",-1.00251727176421,3.37983999154244,-12.4609650063855,1.0713750031375e-31,1.93293493859304e-30,60.9332084930811
"PROM2",2.13873909563283,4.92149258943443,12.4602729923249,1.07870977604945e-31,1.94436938653349e-30,60.9264337946196
"LRRK2",-2.90170195814741,3.90374501777209,-12.4566942975526,1.11744614856833e-31,2.01233169303122e-30,60.8914024206223
"SIDT2",-1.0327987259728,4.45271208458643,-12.4499625098688,1.19410276794414e-31,2.14839356856223e-30,60.8255214241755
"HELLS",1.40154249698828,2.20763953996144,12.4457485535001,1.24472927495575e-31,2.2353549769302e-30,60.7842916843986
"SHCBP1",1.57644693790388,2.7476287075988,12.4453890731405,1.24914572255377e-31,2.24122254157922e-30,60.7807748649397
"FCGR3B",-1.79506702578258,1.61230712332194,-12.4450234834482,1.25365322559441e-31,2.24724254216616e-30,60.7771983371084
"PILRA",-1.62614570067882,4.0968022883271,-12.4419229187061,1.29253810331004e-31,2.31481823956434e-30,60.7468682362838
"EME1",1.47891066893732,2.00592528853517,12.4388986097817,1.33162284024055e-31,2.38262754616619e-30,60.7172882473156
"LILRB3",-1.20711922407064,2.24715186889517,-12.4376331301033,1.34832437812497e-31,2.4102997567893e-30,60.7049121374954
"PRKG1",-1.34765153349837,2.39428312118523,-12.4354060721888,1.37822456082527e-31,2.46149392030909e-30,60.6831337576565
"MCM10",1.7973588088033,2.13476710469079,12.4337858792967,1.40039093676192e-31,2.49879455074728e-30,60.6672913093261
"TSPAN7",-2.57636621056395,4.081380912166,-12.4290915978688,1.46663863420078e-31,2.61461181744221e-30,60.6213967175534
"FAM167A",-2.20402299098586,2.8163671928453,-12.4182453964478,1.63187800590271e-31,2.90653120996534e-30,60.515394637207
